    0.6000   11.4364
    0.6500   11.6629
    0.7000   11.9117
    0.7500   12.1728
    0.8000   12.4318
    0.8500   12.6694
    0.9000   12.8611
    0.9500   12.9781
    1.0000   13.0117
    1.0433   12.9719
    1.0866   12.8049
    1.1299   12.5326
    1.1732   12.1859
    1.2165   11.7930
    1.2598   11.3800
    1.3031   10.9701
    1.3464   10.7594
    1.3897   10.8915
    1.4330   11.0061
    1.4763   11.0779
    1.5196   11.1318
    1.5629   11.1549
    1.6062   11.1506
    1.6495   11.1244
    1.6928   11.0832
    1.7361   11.0335
    1.7794   10.9811
    1.8227   10.9314
    1.8660   10.8929
    1.8910   10.8812
    1.9160   10.8466
    1.9410   10.8169
    1.9660   10.8086
    1.9910   10.8075
    2.0160   10.8125
    2.0410   10.8229
    2.0660   10.8378
    2.0910   10.8562
    2.1160   10.8772
    2.1410   11.0501
    2.1660   11.2473
    2.1910   11.4577
    2.2160   11.6813
    2.2410   11.7832
    2.2660   11.7761
    2.2910   11.7703
    2.3160   11.7660
    2.3410   11.7633
    2.3660   11.7624
    2.4014   11.7558
    2.4367   11.7340
    2.4721   11.6871
    2.5074   11.5804
    2.5428   11.3466
    2.5782   11.2672
    2.6135   11.3380
    2.6489   11.4136
    2.6842   11.4806
    2.7196   11.5029
    2.7549   11.4893
    2.7903   11.4402
    2.8256   11.2626
    2.8610   11.1023
    2.8964   10.9626
    2.9317   10.8458
    2.9671   10.7544
    3.0024   10.6915
    3.0378   10.6621
    3.0731   10.6569

    0.0000   11.6426
    0.0500   11.6226
    0.1000   11.5567
    0.1500   11.4476
    0.2000   11.2980
    0.2500   11.1117
    0.3000   11.1058
    0.3500   11.2621
    0.4000   11.4325
    0.4500   11.6128
    0.5000   11.7942
    0.5500   11.7399
    0.6000   11.4537
    0.6500   11.6643
    0.7000   11.9139
    0.7500   12.1756
    0.8000   12.4355
    0.8500   12.6749
    0.9000   12.8715
    0.9500   13.0019
    1.0000   13.0475
    1.0433   13.0256
    1.0866   12.9915
    1.1299   12.9446
    1.1732   12.8827
    1.2165   12.8075
    1.2598   12.7208
    1.3031   12.4396
    1.3464   12.0123
    1.3897   11.6222
    1.4330   11.2837
    1.4763   11.0942
    1.5196   11.1497
    1.5629   11.1733
    1.6062   11.1684
    1.6495   11.1409
    1.6928   11.0977
    1.7361   11.0457
    1.7794   10.9911
    1.8227   10.9393
    1.8660   10.8965
    1.8910   10.9351
    1.9160   10.9886
    1.9410   11.0529
    1.9660   11.1281
    1.9910   11.2145
    2.0160   11.3124
    2.0410   11.4217
    2.0660   11.5423
    2.0910   11.6732
    2.1160   11.8080
    2.1410   11.8171
    2.1660   11.8084
    2.1910   11.7997
    2.2160   11.7911
    2.2410   11.8676
    2.2660   11.8650
    2.2910   11.8630
    2.3160   11.8615
    2.3410   11.8606
    2.3660   11.8603
    2.4014   11.8571
    2.4367   11.8479
    2.4721   11.8335
    2.5074   11.8138
    2.5428   11.7849
    2.5782   11.7401
    2.6135   11.6891
    2.6489   11.6442
    2.6842   11.6180
    2.7196   11.6453
    2.7549   11.6313
    2.7903   11.4763
    2.8256   11.4751
    2.8610   11.4883
    2.8964   11.5144
    2.9317   11.5488
    2.9671   11.5844
    3.0024   11.6150
    3.0378   11.6354
    3.0731   11.6426

    0.0000   11.6541
    0.0500   11.6608
    0.1000   11.6871
    0.1500   11.7306
    0.2000   11.7901
    0.2500   11.8655
    0.3000   11.9603
    0.3500   12.0845
    0.4000   12.2549
    0.4500   12.4358
    0.5000   12.1065
    0.5500   12.0068
    0.6000   12.1853
    0.6500   12.3628
    0.7000   12.5288
    0.7500   12.6784
    0.8000   12.8075
    0.8500   12.9131
    0.9000   12.9941
    0.9500   13.0539
    1.0000   13.0816
    1.0433   13.0629
    1.0866   13.0288
    1.1299   12.9787
    1.1732   12.9119
    1.2165   12.8299
    1.2598   12.7311
    1.3031   12.6294
    1.3464   12.5313
    1.3897   12.4281
    1.4330   12.3205
    1.4763   12.2180
    1.5196   12.1241
    1.5629   12.0426
    1.6062   11.9766
    1.6495   11.9281
    1.6928   11.8969
    1.7361   11.8805
    1.7794   11.8753
    1.8227   11.8768
    1.8660   11.8809
    1.8910   11.8766
    1.9160   11.8721
    1.9410   11.8676
    1.9660   11.8629
    1.9910   11.8580
    2.0160   11.8527
    2.0410   11.8469
    2.0660   11.8404
    2.0910   11.8334
    2.1160   11.8266
    2.1410   11.8744
    2.1660   11.8761
    2.1910   11.8735
    2.2160   11.8705
    2.2410   11.9181
    2.2660   12.1681
    2.2910   12.4311
    2.3160   12.7070
    2.3410   12.9954
    2.3660   13.2703
    2.4014   13.1673
    2.4367   12.8897
    2.4721   12.5133
    2.5074   12.1439
    2.5428   11.9154
    2.5782   11.8299
    2.6135   11.7948
    2.6489   11.7715
    2.6842   11.7522
    2.7196   11.7363
    2.7549   11.7020
    2.7903   11.6999
    2.8256   11.6893
    2.8610   11.6796
    2.8964   11.6715
    2.9317   11.6650
    2.9671   11.6600
    3.0024   11.6566
    3.0378   11.6547
    3.0731   11.6541

    0.0000   12.2135
    0.0500   12.2184
    0.1000   12.2232
    0.1500   12.2199
    0.2000   12.2196
    0.2500   12.2288
    0.3000   12.2534
    0.3500   12.2991
    0.4000   12.3709
    0.4500   12.4496
    0.5000   12.6071
    0.5500   12.7862
    0.6000   12.9994
    0.6500   13.2461
    0.7000   13.5215
    0.7500   13.8162
    0.8000   14.1156
    0.8500   14.3978
    0.9000   14.6330
    0.9500   14.7822
    1.0000   14.8248
    1.0433   14.7737
    1.0866   14.5686
    1.1299   14.2429
    1.1732   13.8364
    1.2165   13.3845
    1.2598   12.9225
    1.3031   12.6504
    1.3464   12.5380
    1.3897   12.4322
    1.4330   12.3343
    1.4763   12.2409
    1.5196   12.1551
    1.5629   12.0796
    1.6062   12.0168
    1.6495   11.9677
    1.6928   11.9323
    1.7361   11.9087
    1.7794   11.8945
    1.8227   11.8863
    1.8660   11.8813
    1.8910   11.8857
    1.9160   11.8901
    1.9410   11.8941
    1.9660   11.8972
    1.9910   11.8993
    2.0160   11.9001
    2.0410   11.8997
    2.0660   11.8983
    2.0910   11.8969
    2.1160   11.9013
    2.1410   11.9867
    2.1660   12.1452
    2.1910   12.3170
    2.2160   12.4966
    2.2410   12.6804
    2.2660   12.8633
    2.2910   13.0371
    2.3160   13.1881
    2.3410   13.2953
    2.3660   13.3269
    2.4014   13.2609
    2.4367   13.0695
    2.4721   12.8081
    2.5074   12.5338
    2.5428   12.2935
    2.5782   12.1154
    2.6135   12.0064
    2.6489   11.9567
    2.6842   11.9419
    2.7196   11.8271
    2.7549   11.7392
    2.7903   11.8134
    2.8256   11.8978
    2.8610   11.9784
    2.8964   12.0517
    2.9317   12.1150
    2.9671   12.1656
    3.0024   12.2004
    3.0378   12.2143
    3.0731   12.2135

    0.0000   12.2311
    0.0500   12.2292
    0.1000   12.2245
    0.1500   12.2232
    0.2000   12.2251
    0.2500   12.2361
    0.3000   12.2628
    0.3500   12.3120
    0.4000   12.3947
    0.4500   12.4910
    0.5000   12.6158
    0.5500   12.7904
    0.6000   13.0021
    0.6500   13.2483
    0.7000   13.5235
    0.7500   13.8185
    0.8000   14.1184
    0.8500   14.4021
    0.9000   14.6412
    0.9500   14.8036
    1.0000   14.8612
    1.0433   14.8352
    1.0866   14.7938
    1.1299   14.7359
    1.1732   14.6624
    1.2165   14.5789
    1.2598   14.4927
    1.3031   14.4115
    1.3464   14.3395
    1.3897   14.2833
    1.4330   14.2544
    1.4763   14.2565
    1.5196   14.2886
    1.5629   14.3446
    1.6062   14.4153
    1.6495   14.4897
    1.6928   14.5585
    1.7361   14.6152
    1.7794   14.6566
    1.8227   14.6820
    1.8660   14.6920
    1.8910   14.6861
    1.9160   14.6736
    1.9410   14.6544
    1.9660   14.6293
    1.9910   14.5991
    2.0160   14.5651
    2.0410   14.5285
    2.0660   14.4902
    2.0910   14.4516
    2.1160   14.4134
    2.1410   14.3766
    2.1660   14.3417
    2.1910   14.3096
    2.2160   14.2806
    2.2410   14.2553
    2.2660   14.2336
    2.2910   14.2117
    2.3160   13.9398
    2.3410   13.6143
    2.3660   13.3350
    2.4014   13.3092
    2.4367   13.2478
    2.4721   13.1490
    2.5074   13.0167
    2.5428   12.8564
    2.5782   12.6741
    2.6135   12.4765
    2.6489   12.2708
    2.6842   12.0720
    2.7196   12.0040
    2.7549   12.0386
    2.7903   12.0836
    2.8256   12.1267
    2.8610   12.1625
    2.8964   12.1894
    2.9317   12.2081
    2.9671   12.2199
    3.0024   12.2266
    3.0378   12.2300
    3.0731   12.2311

    0.0000   12.2641
    0.0500   12.2720
    0.1000   12.3068
    0.1500   12.3760
    0.2000   12.4754
    0.2500   12.6014
    0.3000   12.7509
    0.3500   12.9202
    0.4000   12.7961
    0.4500   12.5755
    0.5000   12.9690
    0.5500   13.5616
    0.6000   13.9164
    0.6500   14.1115
    0.7000   14.2932
    0.7500   14.4568
    0.8000   14.5978
    0.8500   14.7129
    0.9000   14.8005
    0.9500   14.8646
    1.0000   14.8970
    1.0433   14.8743
    1.0866   14.8319
    1.1299   14.7699
    1.1732   14.6909
    1.2165   14.6006
    1.2598   14.5065
    1.3031   14.4166
    1.3464   14.3437
    1.3897   14.2967
    1.4330   14.2767
    1.4763   14.2862
    1.5196   14.3236
    1.5629   14.3823
    1.6062   14.4528
    1.6495   14.5244
    1.6928   14.5881
    1.7361   14.6382
    1.7794   14.6720
    1.8227   14.6897
    1.8660   14.6932
    1.8910   14.6948
    1.9160   14.6949
    1.9410   14.6938
    1.9660   14.6920
    1.9910   14.6896
    2.0160   14.6867
    2.0410   14.6835
    2.0660   14.6801
    2.0910   14.6764
    2.1160   14.6727
    2.1410   14.6689
    2.1660   14.6652
    2.1910   14.6616
    2.2160   14.6581
    2.2410   14.6543
    2.2660   14.6163
    2.2910   14.2866
    2.3160   14.2076
    2.3410   14.1994
    2.3660   14.1969
    2.4014   14.1953
    2.4367   14.1888
    2.4721   14.1752
    2.5074   14.1548
    2.5428   14.1297
    2.5782   14.1024
    2.6135   14.0759
    2.6489   13.9934
    2.6842   13.7625
    2.7196   13.5343
    2.7549   13.3139
    2.7903   13.1060
    2.8256   12.9144
    2.8610   12.7424
    2.8964   12.5930
    2.9317   12.4684
    2.9671   12.3708
    3.0024   12.3029
    3.0378   12.2697
    3.0731   12.2641

    0.0000   14.3989
    0.0500   14.3703
    0.1000   14.2841
    0.1500   14.1430
    0.2000   13.9507
    0.2500   13.7126
    0.3000   13.4353
    0.3500   13.1267
    0.4000   13.1055
    0.4500   13.3026
    0.5000   13.5068
    0.5500   13.7131
    0.6000   14.3525
    0.6500   15.3186
    0.7000   16.4230
    0.7500   17.6268
    0.8000   18.8883
    0.8500   20.1517
    0.9000   21.3211
    0.9500   22.2055
    1.0000   22.4637
    1.0433   22.4249
    1.0866   22.2876
    1.1299   22.0585
    1.1732   21.7701
    1.2165   21.4520
    1.2598   21.1273
    1.3031   20.8137
    1.3464   20.5249
    1.3897   20.2724
    1.4330   20.0664
    1.4763   19.9157
    1.5196   19.8282
    1.5629   19.8105
    1.6062   19.8673
    1.6495   20.0012
    1.6928   20.2128
    1.7361   20.5005
    1.7794   20.8614
    1.8227   21.2914
    1.8660   21.7724
    1.8910   21.2813
    1.9160   20.7665
    1.9410   20.2605
    1.9660   19.7639
    1.9910   19.2770
    2.0160   18.8002
    2.0410   18.3337
    2.0660   17.8778
    2.0910   17.4328
    2.1160   16.9987
    2.1410   16.5758
    2.1660   16.1643
    2.1910   15.7645
    2.2160   15.3766
    2.2410   15.0014
    2.2660   14.6731
    2.2910   14.6540
    2.3160   14.6517
    2.3410   14.6506
    2.3660   14.6503
    2.4014   14.6479
    2.4367   14.6407
    2.4721   14.6291
    2.5074   14.6136
    2.5428   14.5949
    2.5782   14.4392
    2.6135   14.2211
    2.6489   14.0534
    2.6842   14.0383
    2.7196   14.0339
    2.7549   14.0427
    2.7903   14.0662
    2.8256   14.1039
    2.8610   14.1532
    2.8964   14.2096
    2.9317   14.2673
    2.9671   14.3201
    3.0024   14.3622
    3.0378   14.3895
    3.0731   14.3989

    0.0000   14.4005
    0.0500   14.4114
    0.1000   14.4447
    0.1500   14.4974
    0.2000   14.5661
    0.2500   14.6464
    0.3000   14.7350
    0.3500   14.8319
    0.4000   14.9428
    0.4500   15.0841
    0.5000   15.2859
    0.5500   15.5928
    0.6000   16.0536
    0.6500   16.7000
    0.7000   17.5301
    0.7500   18.5107
    0.8000   19.5888
    0.8500   20.6932
    0.9000   21.7162
    0.9500   22.4514
    1.0000   22.5199
    1.0433   22.4871
    1.0866   22.3692
    1.1299   22.1427
    1.1732   21.8483
    1.2165   21.5225
    1.2598   21.1898
    1.3031   20.8684
    1.3464   20.5724
    1.3897   20.3133
    1.4330   20.1014
    1.4763   19.9459
    1.5196   19.8548
    1.5629   19.8348
    1.6062   19.8908
    1.6495   20.0252
    1.6928   20.2385
    1.7361   20.5287
    1.7794   20.8927
    1.8227   21.3261
    1.8660   21.8046
    1.8910   21.7451
    1.9160   21.5010
    1.9410   21.0223
    1.9660   20.5500
    1.9910   20.0873
    2.0160   19.6349
    2.0410   19.1933
    2.0660   18.7631
    2.0910   18.3448
    2.1160   17.9391
    2.1410   17.5467
    2.1660   17.1688
    2.1910   16.8067
    2.2160   16.4625
    2.2410   16.1394
    2.2660   15.8424
    2.2910   15.5798
    2.3160   15.3653
    2.3410   15.2200
    2.3660   15.1677
    2.4014   15.1445
    2.4367   15.0761
    2.4721   14.9659
    2.5074   14.8187
    2.5428   14.6408
    2.5782   14.5742
    2.6135   14.5524
    2.6489   14.5304
    2.6842   14.5089
    2.7196   14.4887
    2.7549   14.4702
    2.7903   14.4540
    2.8256   14.4401
    2.8610   14.4284
    2.8964   14.4192
    2.9317   14.4120
    2.9671   14.4067
    3.0024   14.4031
    3.0378   14.4012
    3.0731   14.4005

    0.0000   38.5333
    0.0500   38.2636
    0.1000   37.6091
    0.1500   36.8063
    0.2000   35.9911
    0.2500   35.1689
    0.3000   34.3943
    0.3500   33.7010
    0.4000   32.9765
    0.4500   31.6631
    0.5000   30.3842
    0.5500   29.1543
    0.6000   27.9847
    0.6500   26.8865
    0.7000   25.8718
    0.7500   24.9551
    0.8000   24.1540
    0.8500   23.4903
    0.9000   22.9901
    0.9500   22.6913
    1.0000   22.6744
    1.0433   22.6349
    1.0866   22.5518
    1.1299   22.4390
    1.1732   22.2615
    1.2165   22.0458
    1.2598   21.8145
    1.3031   21.5816
    1.3464   21.3580
    1.3897   21.1535
    1.4330   20.9774
    1.4763   20.8390
    1.5196   20.7480
    1.5629   20.7134
    1.6062   20.7439
    1.6495   20.8461
    1.6928   21.0242
    1.7361   21.2794
    1.7794   21.6099
    1.8227   22.0113
    1.8660   21.8399
    1.8910   21.9992
    1.9160   21.6120
    1.9410   21.4398
    1.9660   21.2718
    1.9910   21.1172
    2.0160   20.9804
    2.0410   20.8622
    2.0660   20.7618
    2.0910   20.6780
    2.1160   20.6089
    2.1410   20.5527
    2.1660   20.5077
    2.1910   20.4720
    2.2160   20.4443
    2.2410   20.4231
    2.2660   20.4073
    2.2910   20.3960
    2.3160   20.3885
    2.3410   20.3842
    2.3660   20.3828
    2.4014   20.5406
    2.4367   20.9863
    2.4721   21.6590
    2.5074   22.4980
    2.5428   23.4581
    2.5782   24.5088
    2.6135   25.6295
    2.6489   26.8057
    2.6842   28.0261
    2.7196   29.2808
    2.7549   30.5597
    2.7903   31.8509
    2.8256   33.1382
    2.8610   34.3987
    2.8964   35.5980
    2.9317   36.6864
    2.9671   37.4858
    3.0024   38.0649
    3.0378   38.4159
    3.0731   38.5333

    0.0000   38.5333
    0.0500   38.5265
    0.1000   37.7956
    0.1500   36.9116
    0.2000   36.0162
    0.2500   35.2240
    0.3000   34.5303
    0.3500   33.9184
    0.4000   32.9778
    0.4500   31.6632
    0.5000   30.3844
    0.5500   29.1546
    0.6000   27.9851
    0.6500   26.8869
    0.7000   25.8722
    0.7500   24.9554
    0.8000   24.1542
    0.8500   23.4904
    0.9000   22.9915
    0.9500   22.7157
    1.0000   22.7929
    1.0433   22.7657
    1.0866   22.6834
    1.1299   22.5506
    1.1732   22.3475
    1.2165   22.1160
    1.2598   21.8725
    1.3031   21.6290
    1.3464   21.3959
    1.3897   21.1830
    1.4330   20.9996
    1.4763   20.8553
    1.5196   20.7598
    1.5629   20.7225
    1.6062   20.7521
    1.6495   20.8553
    1.6928   21.0360
    1.7361   21.2950
    1.7794   21.6304
    1.8227   22.0378
    1.8660   22.4737
    1.8910   22.3341
    1.9160   22.3408
    1.9410   22.2085
    1.9660   22.0781
    1.9910   21.9609
    2.0160   21.8608
    2.0410   21.7783
    2.0660   21.7122
    2.0910   21.6607
    2.1160   21.6217
    2.1410   21.5932
    2.1660   21.5731
    2.1910   21.5597
    2.2160   21.5512
    2.2410   21.5465
    2.2660   21.5441
    2.2910   21.5433
    2.3160   21.5432
    2.3410   21.5433
    2.3660   21.5434
    2.4014   21.6769
    2.4367   22.0608
    2.4721   22.6553
    2.5074   23.4154
    2.5428   24.3025
    2.5782   25.2872
    2.6135   26.3476
    2.6489   27.4673
    2.6842   28.6326
    2.7196   29.8311
    2.7549   31.0499
    2.7903   32.2735
    2.8256   33.4821
    2.8610   34.6484
    2.8964   35.7354
    2.9317   36.6972
    2.9671   37.6011
    3.0024   38.2824
    3.0378   38.5134
    3.0731   38.5333

    0.0000   38.5334
    0.0500   38.5460
    0.1000   38.5492
    0.1500   38.4238
    0.2000   37.8988
    0.2500   36.8541
    0.3000   35.6144
    0.3500   34.3064
    0.4000   33.0913
    0.4500   32.1914
    0.5000   30.9177
    0.5500   29.6828
    0.6000   28.5001
    0.6500   27.3812
    0.7000   26.3386
    0.7500   25.3871
    0.8000   24.5459
    0.8500   23.8395
    0.9000   23.2989
    0.9500   22.9582
    1.0000   22.8489
    1.0433   22.8224
    1.0866   22.7237
    1.1299   22.6061
    1.1732   22.5480
    1.2165   22.5033
    1.2598   22.4590
    1.3031   22.4135
    1.3464   22.3676
    1.3897   22.3234
    1.4330   22.2834
    1.4763   22.2499
    1.5196   22.2256
    1.5629   22.2133
    1.6062   22.2158
    1.6495   22.2365
    1.6928   22.2784
    1.7361   22.3435
    1.7794   22.4242
    1.8227   22.4370
    1.8660   22.4995
    1.8910   22.4594
    1.9160   22.8825
    1.9410   23.4291
    1.9660   23.9829
    1.9910   24.5426
    2.0160   25.1070
    2.0410   25.6750
    2.0660   26.2451
    2.0910   26.8153
    2.1160   27.3832
    2.1410   27.9455
    2.1660   28.4980
    2.1910   29.0352
    2.2160   29.5495
    2.2410   30.0310
    2.2660   30.4664
    2.2910   30.8388
    2.3160   31.1279
    2.3410   31.3127
    2.3660   31.3764
    2.4014   31.4098
    2.4367   31.5095
    2.4721   31.6749
    2.5074   31.9048
    2.5428   32.1976
    2.5782   32.5513
    2.6135   32.9633
    2.6489   33.4304
    2.6842   33.9490
    2.7196   34.5140
    2.7549   35.1191
    2.7903   35.7549
    2.8256   36.4071
    2.8610   37.0523
    2.8964   37.5883
    2.9317   38.0053
    2.9671   38.2853
    3.0024   38.4417
    3.0378   38.5410
    3.0731   38.5334

    0.0000   38.8336
    0.0500   38.5460
    0.1000   38.5492
    0.1500   38.4240
    0.2000   37.9011
    0.2500   36.8664
    0.3000   35.6262
    0.3500   34.3098
    0.4000   33.3882
    0.4500   32.1920
    0.5000   30.9177
    0.5500   29.6830
    0.6000   28.5003
    0.6500   27.3815
    0.7000   26.3388
    0.7500   25.3874
    0.8000   24.5461
    0.8500   23.8397
    0.9000   23.2989
    0.9500   22.9603
    1.0000   22.8913
    1.0433   22.8793
    1.0866   22.8917
    1.1299   22.9325
    1.1732   22.9803
    1.2165   23.0214
    1.2598   23.0493
    1.3031   23.0630
    1.3464   23.0644
    1.3897   23.0566
    1.4330   23.0434
    1.4763   23.0287
    1.5196   23.0161
    1.5629   23.0094
    1.6062   23.0118
    1.6495   23.0272
    1.6928   23.0589
    1.7361   23.1086
    1.7794   23.1675
    1.8227   23.1410
    1.8660   22.5229
    1.8910   23.0059
    1.9160   23.4868
    1.9410   23.8364
    1.9660   24.2445
    1.9910   24.7019
    2.0160   25.2003
    2.0410   25.7343
    2.0660   26.2993
    2.0910   26.8910
    2.1160   27.5046
    2.1410   28.1333
    2.1660   28.7589
    2.1910   29.3120
    2.2160   29.7970
    2.2410   30.2417
