  0.00000000E+00  0.44261554E+01
  0.21892688E-01  0.44264804E+01
  0.43785377E-01  0.44275346E+01
  0.65678065E-01  0.44293626E+01
  0.87570753E-01  0.44320382E+01
  0.10946344E+00  0.44356631E+01
  0.13135613E+00  0.44403662E+01
  0.15324882E+00  0.44463014E+01
  0.17514151E+00  0.44536463E+01
  0.19703419E+00  0.44625997E+01
  0.21892688E+00  0.44733794E+01
  0.24081957E+00  0.44862197E+01
  0.26271226E+00  0.45013687E+01
  0.28460495E+00  0.45190854E+01
  0.30649764E+00  0.45396369E+01
  0.32839032E+00  0.45632954E+01
  0.35028301E+00  0.45903356E+01
  0.37217570E+00  0.46210311E+01
  0.39406839E+00  0.46556525E+01
  0.41596108E+00  0.46944636E+01
  0.43785377E+00  0.47377193E+01
  0.45974645E+00  0.47856622E+01
  0.48163914E+00  0.48385207E+01
  0.50353183E+00  0.48965053E+01
  0.52542452E+00  0.49598064E+01
  0.54731721E+00  0.50285915E+01
  0.56920989E+00  0.51030017E+01
  0.59110258E+00  0.51831493E+01
  0.61299527E+00  0.52691141E+01
  0.63488796E+00  0.53609405E+01
  0.65678065E+00  0.54586337E+01
  0.67867334E+00  0.55621564E+01
  0.70056602E+00  0.56714252E+01
  0.72245871E+00  0.57863072E+01
  0.74435140E+00  0.59066162E+01
  0.76624409E+00  0.60321096E+01
  0.78813678E+00  0.61624855E+01
  0.81002947E+00  0.62973795E+01
  0.83192215E+00  0.64363630E+01
  0.85381484E+00  0.65789414E+01
  0.87570753E+00  0.67245527E+01
  0.89760022E+00  0.68725677E+01
  0.91949291E+00  0.70222902E+01
  0.94138559E+00  0.71729594E+01
  0.96327828E+00  0.73237528E+01
  0.98517097E+00  0.74737910E+01
  0.10070637E+01  0.76221448E+01
  0.10289563E+01  0.77678446E+01
  0.10508490E+01  0.79098921E+01
  0.10727417E+01  0.80472759E+01
  0.10946344E+01  0.81789893E+01
  0.11165271E+01  0.83040511E+01
  0.11384198E+01  0.84215282E+01
  0.11603125E+01  0.85305578E+01
  0.11822052E+01  0.86303668E+01
  0.12040979E+01  0.87202861E+01
  0.12259905E+01  0.87997523E+01
  0.12478832E+01  0.88682914E+01
  0.12697759E+01  0.89254704E+01
  0.12916686E+01  0.89707899E+01
  0.13135613E+01  0.90034683E+01
  0.13354540E+01  0.90220762E+01
  0.13573467E+01  0.90243209E+01
  0.13792394E+01  0.90085186E+01
  0.14011320E+01  0.89770588E+01
  0.14230247E+01  0.89357133E+01
  0.14449174E+01  0.88893722E+01
  0.14668101E+01  0.88408555E+01
  0.14887028E+01  0.87916677E+01
  0.15105955E+01  0.87426578E+01
  0.15324882E+01  0.86943524E+01
  0.15543809E+01  0.86471096E+01
  0.15762736E+01  0.86011924E+01
  0.15981662E+01  0.85568037E+01
