#### undocumented
#    Efermi              Omega                          xxx                                xxy                                xxz                                xyx                                xyy                                xyz                                xzx                                xzy                                xzz                                yxx                                yxy                                yxz                                yyx                                yyy                                yyz                                yzx                                yzy                                yzz                                zxx                                zxy                                zxz                                zyx                                zyy                                zyz                                zzx                                zzy                                zzz                                xxx                                xxy                                xxz                                xyx                                xyy                                xyz                                xzx                                xzy                                xzz                                yxx                                yxy                                yxz                                yyx                                yyy                                yyz                                yzx                                yzy                                yzz                                zxx                                zxy                                zxz                                zyx                                zyy                                zyz                                zzx                                zzy                                zzz               
   1.816050e+01       0.000000e+00          -1.334329e-13   -4.588054e-28       1.326785e-14   -3.422488e-28      -6.010556e-14   -8.433994e-29      -3.338680e-13   -4.643566e-28      -1.172752e-12    5.113182e-28       2.240892e+05   -6.635532e-12       8.004352e-13    1.356062e-28      -2.240892e+05    6.635532e-12       8.093224e-13    1.517078e-28       3.754692e-13    2.221398e-28       1.364768e-12    2.058440e-28      -2.240892e+05    6.635532e-12      -4.428830e-14   -1.583955e-28      -1.578984e-13   -2.754780e-28      -1.996757e-14   -7.105202e-28       2.240892e+05   -6.635532e-12      -3.213342e-13   -5.438271e-29      -3.136750e-13   -1.112586e-28      -7.631755e-13    5.917236e-28       2.240892e+05   -6.635532e-12      -5.696184e-13    1.784189e-29      -2.240892e+05    6.635532e-12       4.462699e-13   -1.862101e-29       6.547684e-13    1.495135e-28      -5.042366e-14   -3.017539e-28      -5.846900e-14    2.889763e-28      -7.803360e-14   -8.635008e-28      -1.334329e-13   -4.588054e-28       1.326785e-14   -3.422488e-28      -6.010556e-14   -8.433994e-29      -3.338680e-13   -4.643566e-28      -1.172752e-12    5.113182e-28       2.240892e+05   -6.635532e-12       8.004352e-13    1.356062e-28      -2.240892e+05    6.635532e-12       8.093224e-13    1.517078e-28       3.754692e-13    2.221398e-28       1.364768e-12    2.058440e-28      -2.240892e+05    6.635532e-12      -4.428830e-14   -1.583955e-28      -1.578984e-13   -2.754780e-28      -1.996757e-14   -7.105202e-28       2.240892e+05   -6.635532e-12      -3.213342e-13   -5.438271e-29      -3.136750e-13   -1.112586e-28      -7.631755e-13    5.917236e-28       2.240892e+05   -6.635532e-12      -5.696184e-13    1.784189e-29      -2.240892e+05    6.635532e-12       4.462699e-13   -1.862101e-29       6.547684e-13    1.495135e-28      -5.042366e-14   -3.017539e-28      -5.846900e-14    2.889763e-28      -7.803360e-14   -8.635008e-28
   1.816050e+01       4.000000e-02          -4.952344e-14   -3.270703e-16       5.662960e-14   -4.073011e-14      -1.337695e-13   -1.478241e-14      -4.499007e-13    2.554747e-14      -1.130547e-12    3.501177e-14       2.251922e+05    1.597790e+02       5.999261e-13    5.180116e-14      -2.251922e+05   -1.597790e+02       7.776715e-13    1.740720e-14       3.775735e-13    1.596528e-14       1.257069e-12    6.807038e-14      -2.251922e+05   -1.597790e+02      -7.280870e-14    2.952371e-15      -5.993011e-14   -5.212566e-15      -4.968865e-14   -2.307345e-14       2.251922e+05    1.597790e+02      -5.820749e-13    3.948008e-14      -4.189571e-13   -1.008795e-14      -1.038418e-12    5.709014e-14       2.251922e+05    1.597790e+02      -5.276657e-13    2.193307e-14      -2.251922e+05   -1.597790e+02       5.900712e-13   -1.255923e-14       6.437539e-13    3.268168e-14      -4.130441e-14   -4.067254e-14      -4.554656e-14    3.181817e-14      -9.796279e-14   -1.814598e-14      -4.952344e-14   -3.270703e-16       5.662960e-14   -4.073011e-14      -1.337695e-13   -1.478241e-14      -4.499007e-13    2.554747e-14      -1.130547e-12    3.501177e-14       2.251922e+05    1.597790e+02       5.999261e-13    5.180116e-14      -2.251922e+05   -1.597790e+02       7.776715e-13    1.740720e-14       3.775735e-13    1.596528e-14       1.257069e-12    6.807038e-14      -2.251922e+05   -1.597790e+02      -7.280870e-14    2.952371e-15      -5.993011e-14   -5.212566e-15      -4.968865e-14   -2.307345e-14       2.251922e+05    1.597790e+02      -5.820749e-13    3.948008e-14      -4.189571e-13   -1.008795e-14      -1.038418e-12    5.709014e-14       2.251922e+05    1.597790e+02      -5.276657e-13    2.193307e-14      -2.251922e+05   -1.597790e+02       5.900712e-13   -1.255923e-14       6.437539e-13    3.268168e-14      -4.130441e-14   -4.067254e-14      -4.554656e-14    3.181817e-14      -9.796279e-14   -1.814598e-14
   1.816050e+01       8.000000e-02          -1.641691e-14    3.262360e-14      -4.353171e-15    1.290052e-14      -1.170586e-13    2.104489e-14      -5.992682e-13   -3.170304e-15      -8.606887e-13    1.076231e-14       2.276898e+05    1.591377e+03       5.431485e-13    6.448820e-14      -2.276898e+05   -1.591377e+03       9.809876e-13    3.149744e-14       7.134924e-13    7.439865e-15       1.161123e-12    5.862800e-14      -2.276898e+05   -1.591377e+03      -8.317215e-14    1.988756e-14      -2.838402e-14    1.698744e-14       2.727448e-14   -5.560436e-14       2.276898e+05    1.591377e+03      -4.000202e-13    2.843405e-15      -8.725860e-13    1.276208e-14      -8.095267e-13    4.148122e-14       2.276898e+05    1.591377e+03      -8.052434e-13   -5.811538e-15      -2.276898e+05   -1.591377e+03       3.913440e-13    1.754701e-14       7.051040e-13    6.547026e-14      -1.005506e-14   -3.593285e-14      -3.906751e-14   -1.480297e-16      -2.068030e-14    3.404958e-14      -1.641691e-14    3.262360e-14      -4.353171e-15    1.290052e-14      -1.170586e-13    2.104489e-14      -5.992682e-13   -3.170304e-15      -8.606887e-13    1.076231e-14       2.276898e+05    1.591377e+03       5.431485e-13    6.448820e-14      -2.276898e+05   -1.591377e+03       9.809876e-13    3.149744e-14       7.134924e-13    7.439865e-15       1.161123e-12    5.862800e-14      -2.276898e+05   -1.591377e+03      -8.317215e-14    1.988756e-14      -2.838402e-14    1.698744e-14       2.727448e-14   -5.560436e-14       2.276898e+05    1.591377e+03      -4.000202e-13    2.843405e-15      -8.725860e-13    1.276208e-14      -8.095267e-13    4.148122e-14       2.276898e+05    1.591377e+03      -8.052434e-13   -5.811538e-15      -2.276898e+05   -1.591377e+03       3.913440e-13    1.754701e-14       7.051040e-13    6.547026e-14      -1.005506e-14   -3.593285e-14      -3.906751e-14   -1.480297e-16      -2.068030e-14    3.404958e-14
   1.816050e+01       1.200000e-01          -8.017267e-14    2.706254e-14       4.287380e-14   -2.084204e-14      -8.917421e-14    8.974988e-15      -1.050260e-12    5.197489e-15      -8.685368e-13    1.550474e-14       2.303930e+05    4.061529e+03       5.921244e-13    7.838689e-14      -2.303930e+05   -4.061529e+03       7.372210e-13    4.546706e-14       6.528660e-13    3.836711e-14       9.144071e-13    5.967791e-14      -2.303930e+05   -4.061529e+03      -9.927861e-14   -8.936610e-16      -7.153674e-14    2.535695e-16       4.007494e-14   -3.784627e-14       2.303930e+05    4.061529e+03      -6.379424e-13    2.134918e-14      -7.548242e-13    3.249527e-14      -6.421530e-13   -1.930006e-14       2.303930e+05    4.061529e+03      -9.615189e-13   -3.993239e-14      -2.303930e+05   -4.061529e+03       4.719736e-13    4.899613e-14       7.703522e-13    7.826661e-14      -1.192462e-14   -3.813685e-14      -5.993834e-14    2.491012e-14      -1.088922e-13    3.564775e-14      -8.017267e-14    2.706254e-14       4.287380e-14   -2.084204e-14      -8.917421e-14    8.974988e-15      -1.050260e-12    5.197489e-15      -8.685368e-13    1.550474e-14       2.303930e+05    4.061529e+03       5.921244e-13    7.838689e-14      -2.303930e+05   -4.061529e+03       7.372210e-13    4.546706e-14       6.528660e-13    3.836711e-14       9.144071e-13    5.967791e-14      -2.303930e+05   -4.061529e+03      -9.927861e-14   -8.936610e-16      -7.153674e-14    2.535695e-16       4.007494e-14   -3.784627e-14       2.303930e+05    4.061529e+03      -6.379424e-13    2.134918e-14      -7.548242e-13    3.249527e-14      -6.421530e-13   -1.930006e-14       2.303930e+05    4.061529e+03      -9.615189e-13   -3.993239e-14      -2.303930e+05   -4.061529e+03       4.719736e-13    4.899613e-14       7.703522e-13    7.826661e-14      -1.192462e-14   -3.813685e-14      -5.993834e-14    2.491012e-14      -1.088922e-13    3.564775e-14
   1.816050e+01       1.600000e-01          -1.059975e-13    4.460766e-15       5.952988e-14   -7.887381e-15      -1.313736e-13   -1.484820e-14      -7.827484e-13   -2.503484e-14      -9.300325e-13   -9.601373e-15       2.332309e+05    6.817964e+03       7.632304e-13    5.911115e-14      -2.332309e+05   -6.817964e+03       4.231896e-13    4.547802e-15       8.002597e-13    2.998973e-14       8.207865e-13    6.570327e-14      -2.332309e+05   -6.817964e+03      -1.163980e-13    6.908054e-16      -7.936176e-14    5.310824e-15       2.507733e-14   -3.544079e-14       2.332309e+05    6.817964e+03      -7.703577e-13   -3.330121e-14      -9.317471e-13   -1.847630e-14      -6.106857e-13   -2.279247e-14       2.332309e+05    6.817964e+03      -7.091227e-13   -9.578072e-15      -2.332309e+05   -6.817964e+03       5.157164e-13    2.164361e-14       6.588529e-13    3.238836e-14       3.854153e-14   -3.337522e-16      -1.045487e-13    1.246739e-14      -5.424365e-14    9.780928e-15      -1.059975e-13    4.460766e-15       5.952988e-14   -7.887381e-15      -1.313736e-13   -1.484820e-14      -7.827484e-13   -2.503484e-14      -9.300325e-13   -9.601373e-15       2.332309e+05    6.817964e+03       7.632304e-13    5.911115e-14      -2.332309e+05   -6.817964e+03       4.231896e-13    4.547802e-15       8.002597e-13    2.998973e-14       8.207865e-13    6.570327e-14      -2.332309e+05   -6.817964e+03      -1.163980e-13    6.908054e-16      -7.936176e-14    5.310824e-15       2.507733e-14   -3.544079e-14       2.332309e+05    6.817964e+03      -7.703577e-13   -3.330121e-14      -9.317471e-13   -1.847630e-14      -6.106857e-13   -2.279247e-14       2.332309e+05    6.817964e+03      -7.091227e-13   -9.578072e-15      -2.332309e+05   -6.817964e+03       5.157164e-13    2.164361e-14       6.588529e-13    3.238836e-14       3.854153e-14   -3.337522e-16      -1.045487e-13    1.246739e-14      -5.424365e-14    9.780928e-15
   1.816050e+01       2.000000e-01          -5.212703e-14   -2.606197e-15       8.824765e-14   -7.382812e-15      -9.735971e-14   -4.714336e-15      -6.970295e-13   -2.839087e-14      -7.325937e-13   -3.168248e-14       2.366144e+05    9.678003e+03       6.740068e-13    3.127539e-14      -2.366144e+05   -9.678003e+03       1.254393e-12    2.645620e-14       8.658753e-13    2.670979e-14       6.424820e-13    6.726684e-14      -2.366144e+05   -9.678003e+03      -7.830225e-14   -2.284866e-15      -6.479111e-14   -1.504558e-14       1.330075e-14   -6.884753e-15       2.366144e+05    9.678003e+03      -5.103078e-13   -4.997374e-14      -4.734286e-13   -4.502263e-14      -7.525941e-13   -2.448316e-14       2.366144e+05    9.678003e+03      -6.893909e-13   -3.492954e-14      -2.366144e+05   -9.678003e+03       6.712545e-13    1.778220e-14       5.056476e-13    7.156141e-14       6.235787e-14    5.777272e-15      -1.219258e-13    1.740720e-15      -7.414594e-15   -1.781839e-15      -5.212703e-14   -2.606197e-15       8.824765e-14   -7.382812e-15      -9.735971e-14   -4.714336e-15      -6.970295e-13   -2.839087e-14      -7.325937e-13   -3.168248e-14       2.366144e+05    9.678003e+03       6.740068e-13    3.127539e-14      -2.366144e+05   -9.678003e+03       1.254393e-12    2.645620e-14       8.658753e-13    2.670979e-14       6.424820e-13    6.726684e-14      -2.366144e+05   -9.678003e+03      -7.830225e-14   -2.284866e-15      -6.479111e-14   -1.504558e-14       1.330075e-14   -6.884753e-15       2.366144e+05    9.678003e+03      -5.103078e-13   -4.997374e-14      -4.734286e-13   -4.502263e-14      -7.525941e-13   -2.448316e-14       2.366144e+05    9.678003e+03      -6.893909e-13   -3.492954e-14      -2.366144e+05   -9.678003e+03       6.712545e-13    1.778220e-14       5.056476e-13    7.156141e-14       6.235787e-14    5.777272e-15      -1.219258e-13    1.740720e-15      -7.414594e-15   -1.781839e-15
   1.816050e+01       2.400000e-01          -8.713477e-14    1.098401e-15       5.647060e-14   -2.443176e-16      -8.076941e-14   -1.013695e-14      -8.859443e-13   -6.694097e-14      -1.113271e-12   -6.867072e-14       2.408411e+05    1.279332e+04       8.010437e-13    5.941449e-14      -2.408411e+05   -1.279332e+04       1.006953e-12    3.073742e-14       4.465235e-13    3.779042e-14       9.733120e-13    2.627117e-14      -2.408411e+05   -1.279332e+04      -1.126013e-13   -1.047619e-14      -9.536268e-14    7.778414e-16       4.510247e-14   -9.720619e-15       2.408411e+05    1.279332e+04      -4.094174e-13   -5.405553e-14      -1.065491e-12   -5.488477e-14      -8.665770e-13   -6.061681e-15       2.408411e+05    1.279332e+04      -9.899516e-13   -2.517602e-14      -2.408411e+05   -1.279332e+04       4.496677e-13    5.180064e-14       4.661292e-13    1.107379e-13       4.346352e-14   -9.068963e-16      -4.333571e-14   -7.231527e-15      -1.493291e-13    2.686466e-15      -8.713477e-14    1.098401e-15       5.647060e-14   -2.443176e-16      -8.076941e-14   -1.013695e-14      -8.859443e-13   -6.694097e-14      -1.113271e-12   -6.867072e-14       2.408411e+05    1.279332e+04       8.010437e-13    5.941449e-14      -2.408411e+05   -1.279332e+04       1.006953e-12    3.073742e-14       4.465235e-13    3.779042e-14       9.733120e-13    2.627117e-14      -2.408411e+05   -1.279332e+04      -1.126013e-13   -1.047619e-14      -9.536268e-14    7.778414e-16       4.510247e-14   -9.720619e-15       2.408411e+05    1.279332e+04      -4.094174e-13   -5.405553e-14      -1.065491e-12   -5.488477e-14      -8.665770e-13   -6.061681e-15       2.408411e+05    1.279332e+04      -9.899516e-13   -2.517602e-14      -2.408411e+05   -1.279332e+04       4.496677e-13    5.180064e-14       4.661292e-13    1.107379e-13       4.346352e-14   -9.068963e-16      -4.333571e-14   -7.231527e-15      -1.493291e-13    2.686466e-15
   1.816050e+01       2.800000e-01          -6.273822e-14   -5.357811e-15       1.380514e-14    2.325300e-15      -8.786387e-14   -1.177964e-14      -8.576130e-13   -5.064467e-14      -9.791235e-13   -3.325221e-14       2.461023e+05    1.640841e+04       7.877320e-13    6.768446e-14      -2.461023e+05   -1.640841e+04       7.834611e-13    2.076254e-14       4.398567e-13    5.350196e-14       8.157864e-13    6.453411e-14      -2.461023e+05   -1.640841e+04      -1.432983e-13   -1.080951e-14      -5.577432e-14   -7.670819e-15       3.495421e-14   -2.261565e-16       2.461023e+05    1.640841e+04      -5.431814e-13   -6.177226e-14      -6.294060e-13   -4.610715e-14      -8.503705e-13   -5.343925e-14       2.461023e+05    1.640841e+04      -6.382055e-13   -5.448317e-14      -2.461023e+05   -1.640841e+04       3.587720e-13    7.865168e-14       9.070933e-13    3.775032e-14       2.579521e-14   -5.301658e-15      -7.930488e-14   -1.435066e-14      -8.243954e-14   -1.984695e-15      -6.273822e-14   -5.357811e-15       1.380514e-14    2.325300e-15      -8.786387e-14   -1.177964e-14      -8.576130e-13   -5.064467e-14      -9.791235e-13   -3.325221e-14       2.461023e+05    1.640841e+04       7.877320e-13    6.768446e-14      -2.461023e+05   -1.640841e+04       7.834611e-13    2.076254e-14       4.398567e-13    5.350196e-14       8.157864e-13    6.453411e-14      -2.461023e+05   -1.640841e+04      -1.432983e-13   -1.080951e-14      -5.577432e-14   -7.670819e-15       3.495421e-14   -2.261565e-16       2.461023e+05    1.640841e+04      -5.431814e-13   -6.177226e-14      -6.294060e-13   -4.610715e-14      -8.503705e-13   -5.343925e-14       2.461023e+05    1.640841e+04      -6.382055e-13   -5.448317e-14      -2.461023e+05   -1.640841e+04       3.587720e-13    7.865168e-14       9.070933e-13    3.775032e-14       2.579521e-14   -5.301658e-15      -7.930488e-14   -1.435066e-14      -8.243954e-14   -1.984695e-15
   1.816050e+01       3.200000e-01          -8.824765e-14   -1.591401e-14       2.698527e-14    4.381954e-15      -2.086671e-13   -2.850566e-14      -6.733187e-13   -7.813846e-14      -1.061943e-12   -5.396575e-14       2.525558e+05    2.083218e+04       6.126512e-13    7.844831e-14      -2.525558e+05   -2.083218e+04       1.014059e-12    7.890019e-14       1.169654e-13    8.900254e-14       5.885224e-13    1.143626e-13      -2.525558e+05   -2.083218e+04      -1.188679e-13   -1.868156e-14      -4.530327e-14   -1.482696e-14       1.395071e-13   -4.735581e-15       2.525558e+05    2.083218e+04      -6.883931e-13   -5.910224e-14      -2.119238e-13   -8.191664e-14      -1.000648e-12   -4.849370e-14       2.525558e+05    2.083218e+04      -5.369861e-13   -4.119681e-14      -2.525558e+05   -2.083218e+04       4.959983e-13    1.086989e-13       7.047860e-13    3.291640e-14       7.196524e-14    5.333525e-15      -6.498094e-14   -3.373159e-15      -5.523428e-14   -1.108578e-14      -8.824765e-14   -1.591401e-14       2.698527e-14    4.381954e-15      -2.086671e-13   -2.850566e-14      -6.733187e-13   -7.813846e-14      -1.061943e-12   -5.396575e-14       2.525558e+05    2.083218e+04       6.126512e-13    7.844831e-14      -2.525558e+05   -2.083218e+04       1.014059e-12    7.890019e-14       1.169654e-13    8.900254e-14       5.885224e-13    1.143626e-13      -2.525558e+05   -2.083218e+04      -1.188679e-13   -1.868156e-14      -4.530327e-14   -1.482696e-14       1.395071e-13   -4.735581e-15       2.525558e+05    2.083218e+04      -6.883931e-13   -5.910224e-14      -2.119238e-13   -8.191664e-14      -1.000648e-12   -4.849370e-14       2.525558e+05    2.083218e+04      -5.369861e-13   -4.119681e-14      -2.525558e+05   -2.083218e+04       4.959983e-13    1.086989e-13       7.047860e-13    3.291640e-14       7.196524e-14    5.333525e-15      -6.498094e-14   -3.373159e-15      -5.523428e-14   -1.108578e-14
   1.816050e+01       3.600000e-01          -1.223303e-13   -5.599152e-15       1.176891e-13    5.244090e-15      -1.602230e-13   -3.089915e-14      -1.122049e-12   -4.743599e-14      -7.716735e-13   -1.016851e-13       2.603416e+05    2.648722e+04       1.286724e-12    1.080205e-13      -2.603416e+05   -2.648722e+04       5.267227e-13    1.543035e-13       7.524790e-13    1.381556e-13       4.867656e-13    8.095239e-14      -2.603416e+05   -2.648722e+04      -1.008411e-13   -2.711274e-14      -1.150575e-13   -1.689355e-14       1.571582e-14    1.417316e-14       2.603416e+05    2.648722e+04      -6.472847e-13   -1.296334e-13      -1.149473e-12   -9.734120e-14      -1.131775e-12   -1.444899e-13       2.603416e+05    2.648722e+04      -1.459573e-13   -5.389585e-14      -2.603416e+05   -2.648722e+04       5.812086e-13    9.023646e-14       6.369188e-13    7.484891e-14       5.313557e-14   -9.585953e-16      -7.232281e-14   -2.434952e-14      -9.373298e-14   -1.464741e-14      -1.223303e-13   -5.599152e-15       1.176891e-13    5.244090e-15      -1.602230e-13   -3.089915e-14      -1.122049e-12   -4.743599e-14      -7.716735e-13   -1.016851e-13       2.603416e+05    2.648722e+04       1.286724e-12    1.080205e-13      -2.603416e+05   -2.648722e+04       5.267227e-13    1.543035e-13       7.524790e-13    1.381556e-13       4.867656e-13    8.095239e-14      -2.603416e+05   -2.648722e+04      -1.008411e-13   -2.711274e-14      -1.150575e-13   -1.689355e-14       1.571582e-14    1.417316e-14       2.603416e+05    2.648722e+04      -6.472847e-13   -1.296334e-13      -1.149473e-12   -9.734120e-14      -1.131775e-12   -1.444899e-13       2.603416e+05    2.648722e+04      -1.459573e-13   -5.389585e-14      -2.603416e+05   -2.648722e+04       5.812086e-13    9.023646e-14       6.369188e-13    7.484891e-14       5.313557e-14   -9.585953e-16      -7.232281e-14   -2.434952e-14      -9.373298e-14   -1.464741e-14
