  0.94910409E+00 -0.20986683E+01
  0.95815092E+00 -0.20976817E+01
  0.96719775E+00 -0.20965187E+01
  0.97624459E+00 -0.20951808E+01
  0.98529142E+00 -0.20936698E+01
  0.99433825E+00 -0.20919877E+01
  0.10033851E+01 -0.20901366E+01
  0.10124319E+01 -0.20881191E+01
  0.10214787E+01 -0.20859379E+01
  0.10305256E+01 -0.20835960E+01
  0.10395724E+01 -0.20810965E+01
  0.10486192E+01 -0.20784429E+01
  0.10576661E+01 -0.20756389E+01
  0.10667129E+01 -0.20726884E+01
  0.10757597E+01 -0.20695956E+01
  0.10848066E+01 -0.20663649E+01
  0.10938534E+01 -0.20630008E+01
  0.11029002E+01 -0.20595082E+01
  0.11119471E+01 -0.20558921E+01
  0.11209939E+01 -0.20521578E+01
  0.11300407E+01 -0.20483105E+01
  0.11390876E+01 -0.20443559E+01
  0.11481344E+01 -0.20402997E+01
  0.11571812E+01 -0.20361478E+01
  0.11662281E+01 -0.20319061E+01
  0.11752749E+01 -0.20275807E+01
  0.11843217E+01 -0.20231778E+01
  0.11933686E+01 -0.20187037E+01
  0.12024154E+01 -0.20141647E+01
  0.12114622E+01 -0.20095672E+01
  0.12205091E+01 -0.20049175E+01
  0.12295559E+01 -0.20002221E+01
  0.12386027E+01 -0.19954874E+01
  0.12476496E+01 -0.19907197E+01
  0.12566964E+01 -0.19859254E+01
  0.12657432E+01 -0.19811107E+01
  0.12747901E+01 -0.19762819E+01
  0.12838369E+01 -0.19714450E+01
  0.12928837E+01 -0.19666061E+01
  0.13019306E+01 -0.19617711E+01
  0.13109774E+01 -0.19569457E+01
  0.13200242E+01 -0.19521357E+01
  0.13290711E+01 -0.19473465E+01
  0.13381179E+01 -0.19425835E+01
  0.13471647E+01 -0.19378519E+01
  0.13562115E+01 -0.19331567E+01
  0.13652584E+01 -0.19285027E+01
  0.13743052E+01 -0.19238947E+01
  0.13833520E+01 -0.19193371E+01
  0.13923989E+01 -0.19148342E+01
  0.14014457E+01 -0.19103901E+01
  0.14104925E+01 -0.19060087E+01
  0.14195394E+01 -0.19016937E+01
  0.14285862E+01 -0.18974487E+01
  0.14376330E+01 -0.18932770E+01
  0.14466799E+01 -0.18891816E+01
  0.14557267E+01 -0.18851656E+01
  0.14647735E+01 -0.18812316E+01
  0.14738204E+01 -0.18773822E+01
  0.14828672E+01 -0.18736197E+01
  0.14919140E+01 -0.18699463E+01
  0.15009609E+01 -0.18663639E+01
  0.15100077E+01 -0.18628742E+01
  0.15190545E+01 -0.18594790E+01
  0.15281014E+01 -0.18561796E+01
  0.15371482E+01 -0.18529773E+01
  0.15461950E+01 -0.18498730E+01
  0.15552419E+01 -0.18468678E+01
  0.15642887E+01 -0.18439622E+01
  0.15733355E+01 -0.18411570E+01
  0.15823824E+01 -0.18384524E+01
  0.15914292E+01 -0.18358487E+01
  0.16004760E+01 -0.18333460E+01
  0.16095229E+01 -0.18309442E+01
  0.16185697E+01 -0.18286431E+01
  0.16276165E+01 -0.18264424E+01
  0.16366634E+01 -0.18243415E+01
  0.16457102E+01 -0.18223399E+01
  0.16547570E+01 -0.18204367E+01
  0.16638039E+01 -0.18186310E+01
  0.16728507E+01 -0.18169219E+01
  0.16818975E+01 -0.18153081E+01
  0.16909443E+01 -0.18137885E+01
  0.16999912E+01 -0.18123616E+01
  0.17090380E+01 -0.18110260E+01
  0.17180848E+01 -0.18097799E+01
  0.17271317E+01 -0.18086218E+01
  0.17361785E+01 -0.18075499E+01
  0.17452253E+01 -0.18065621E+01
  0.17542722E+01 -0.18056565E+01
  0.17633190E+01 -0.18048309E+01
  0.17723658E+01 -0.18040833E+01
  0.17814127E+01 -0.18034113E+01
  0.17904595E+01 -0.18028124E+01
  0.17995063E+01 -0.18022844E+01
  0.18085532E+01 -0.18018245E+01
  0.18176000E+01 -0.18014301E+01
  0.18266468E+01 -0.18010987E+01
  0.18356937E+01 -0.18008272E+01
  0.18447405E+01 -0.18006129E+01
  0.18537873E+01 -0.18004527E+01
  0.18628342E+01 -0.18003437E+01
  0.18718810E+01 -0.18002827E+01
  0.18809991E+01 -0.17991192E+01
  0.18901173E+01 -0.17983915E+01
  0.18992354E+01 -0.17980690E+01
  0.19083536E+01 -0.17981210E+01
  0.19174717E+01 -0.17985168E+01
  0.19265899E+01 -0.17992263E+01
  0.19357080E+01 -0.18002197E+01
  0.19448262E+01 -0.18014678E+01
  0.19539443E+01 -0.18029421E+01
  0.19630624E+01 -0.18046149E+01
  0.19721806E+01 -0.18064593E+01
  0.19812987E+01 -0.18084495E+01
  0.19904169E+01 -0.18105605E+01
  0.19995350E+01 -0.18127685E+01
  0.20086532E+01 -0.18150507E+01
  0.20177713E+01 -0.18173853E+01
  0.20268894E+01 -0.18197518E+01
  0.20360076E+01 -0.18221305E+01
  0.20451257E+01 -0.18245031E+01
  0.20542439E+01 -0.18268521E+01
  0.20633620E+01 -0.18291614E+01
  0.20724802E+01 -0.18314158E+01
  0.20815983E+01 -0.18336009E+01
  0.20907165E+01 -0.18357038E+01
  0.20998346E+01 -0.18377122E+01
  0.21089527E+01 -0.18396149E+01
  0.21180709E+01 -0.18414018E+01
  0.21271890E+01 -0.18430635E+01
  0.21363072E+01 -0.18445916E+01
  0.21454253E+01 -0.18459786E+01
  0.21545435E+01 -0.18472179E+01
  0.21636616E+01 -0.18483035E+01
  0.21727798E+01 -0.18492305E+01
  0.21818979E+01 -0.18499946E+01
  0.21910160E+01 -0.18505925E+01
  0.22001342E+01 -0.18510214E+01
  0.22092523E+01 -0.18512795E+01
  0.22183705E+01 -0.18513657E+01
  0.22274240E+01 -0.18518526E+01
  0.22364776E+01 -0.18533125E+01
  0.22455311E+01 -0.18557436E+01
  0.22545846E+01 -0.18591426E+01
  0.22636382E+01 -0.18635051E+01
  0.22726917E+01 -0.18688251E+01
  0.22817453E+01 -0.18750956E+01
  0.22907988E+01 -0.18823083E+01
  0.22998523E+01 -0.18904533E+01
  0.23089059E+01 -0.18995198E+01
  0.23179594E+01 -0.19094955E+01
  0.23270130E+01 -0.19203669E+01
  0.23360665E+01 -0.19321191E+01
  0.23451200E+01 -0.19447362E+01
  0.23541736E+01 -0.19582008E+01
  0.23632271E+01 -0.19724944E+01
  0.23722807E+01 -0.19875975E+01
  0.23813342E+01 -0.20034890E+01
  0.23903878E+01 -0.20201470E+01
  0.23994413E+01 -0.20375485E+01
  0.24084948E+01 -0.20556693E+01
  0.24175484E+01 -0.20744843E+01
  0.24266019E+01 -0.20939675E+01
  0.24356555E+01 -0.21140920E+01
  0.24447090E+01 -0.21348298E+01
  0.24537625E+01 -0.21561526E+01
  0.24628161E+01 -0.21780311E+01
  0.24718696E+01 -0.22004354E+01
  0.24809232E+01 -0.22233352E+01
  0.24899767E+01 -0.22466997E+01
  0.24990302E+01 -0.22704977E+01
  0.25080838E+01 -0.22946976E+01
  0.25171373E+01 -0.23192677E+01
  0.25261909E+01 -0.23441762E+01
  0.25352444E+01 -0.23693911E+01
  0.25442979E+01 -0.23948807E+01
  0.25533515E+01 -0.24206131E+01
  0.25624050E+01 -0.24465569E+01
  0.25714586E+01 -0.24726806E+01
  0.25805121E+01 -0.24989534E+01
  0.25895656E+01 -0.25253448E+01
  0.25986192E+01 -0.25518246E+01
  0.26076727E+01 -0.25783635E+01
  0.26167263E+01 -0.26049325E+01
  0.26257798E+01 -0.26315035E+01
  0.26348334E+01 -0.26580489E+01
  0.26438869E+01 -0.26845419E+01
  0.26529404E+01 -0.27109568E+01
  0.26619940E+01 -0.27372684E+01
  0.26710475E+01 -0.27634524E+01
  0.26801011E+01 -0.27894856E+01
  0.26891546E+01 -0.28153457E+01
  0.26982081E+01 -0.28410111E+01
  0.27072617E+01 -0.28664614E+01
  0.27163152E+01 -0.28916772E+01
  0.27253688E+01 -0.29166397E+01
  0.27344223E+01 -0.29413316E+01
  0.27434758E+01 -0.29657361E+01
  0.27525294E+01 -0.29898377E+01
  0.27615829E+01 -0.30136216E+01
  0.27706365E+01 -0.30370740E+01
  0.27796900E+01 -0.30601821E+01
  0.27887435E+01 -0.30829340E+01
  0.27977971E+01 -0.31053185E+01
  0.28068506E+01 -0.31273253E+01
  0.28159042E+01 -0.31489450E+01
  0.28249577E+01 -0.31701689E+01
  0.28340112E+01 -0.31909892E+01
  0.28430648E+01 -0.32113985E+01
  0.28521183E+01 -0.32313905E+01
  0.28611719E+01 -0.32509591E+01
  0.28702254E+01 -0.32700993E+01
  0.28792790E+01 -0.32888062E+01
  0.28883325E+01 -0.33070758E+01
  0.28973860E+01 -0.33249044E+01
  0.29064396E+01 -0.33422889E+01
  0.29154931E+01 -0.33592266E+01
  0.29245467E+01 -0.33757152E+01
  0.29336002E+01 -0.33917527E+01
  0.29426537E+01 -0.34073375E+01
  0.29517073E+01 -0.34224684E+01
  0.29607608E+01 -0.34371444E+01
  0.29698144E+01 -0.34513647E+01
  0.29788679E+01 -0.34651288E+01
  0.29879214E+01 -0.34784363E+01
  0.29969750E+01 -0.34912871E+01
  0.30060285E+01 -0.35036812E+01
  0.30150821E+01 -0.35156188E+01
  0.30241356E+01 -0.35270999E+01
  0.30331891E+01 -0.35381251E+01
  0.30422427E+01 -0.35486946E+01
  0.30512962E+01 -0.35588090E+01
  0.30603498E+01 -0.35684687E+01
  0.30694033E+01 -0.35776743E+01
  0.30784568E+01 -0.35864264E+01
  0.30875104E+01 -0.35947255E+01
  0.30965639E+01 -0.36025722E+01
  0.31056175E+01 -0.36099671E+01
  0.31146710E+01 -0.36169108E+01
  0.31237246E+01 -0.36234037E+01
  0.31327781E+01 -0.36294464E+01
  0.31418316E+01 -0.36350395E+01
  0.31508852E+01 -0.36401833E+01
  0.31599387E+01 -0.36448783E+01
  0.31689923E+01 -0.36491250E+01
  0.31780458E+01 -0.36529236E+01
  0.31870993E+01 -0.36562746E+01
  0.31961529E+01 -0.36591782E+01
  0.32052064E+01 -0.36616346E+01
  0.32142600E+01 -0.36636441E+01
  0.32233135E+01 -0.36652069E+01
  0.32323670E+01 -0.36663231E+01
  0.32414206E+01 -0.36669927E+01
  0.32504741E+01 -0.36672160E+01
  0.32595583E+01 -0.36669642E+01
  0.32686426E+01 -0.36662090E+01
  0.32777268E+01 -0.36649510E+01
  0.32868110E+01 -0.36631910E+01
  0.32958952E+01 -0.36609302E+01
  0.33049795E+01 -0.36581703E+01
  0.33140637E+01 -0.36549131E+01
  0.33231479E+01 -0.36511608E+01
  0.33322321E+01 -0.36469161E+01
  0.33413164E+01 -0.36421818E+01
  0.33504006E+01 -0.36369612E+01
  0.33594848E+01 -0.36312577E+01
  0.33685690E+01 -0.36250753E+01
  0.33776533E+01 -0.36184180E+01
  0.33867375E+01 -0.36112902E+01
  0.33958217E+01 -0.36036966E+01
  0.34049059E+01 -0.35956422E+01
  0.34139902E+01 -0.35871321E+01
  0.34230744E+01 -0.35781719E+01
  0.34321586E+01 -0.35687671E+01
  0.34412428E+01 -0.35589236E+01
  0.34503271E+01 -0.35486476E+01
  0.34594113E+01 -0.35379454E+01
  0.34684955E+01 -0.35268234E+01
  0.34775797E+01 -0.35152884E+01
  0.34866640E+01 -0.35033472E+01
  0.34957482E+01 -0.34910068E+01
  0.35048324E+01 -0.34782743E+01
  0.35139166E+01 -0.34651571E+01
  0.35230009E+01 -0.34516627E+01
  0.35320851E+01 -0.34377986E+01
  0.35411693E+01 -0.34235725E+01
  0.35502535E+01 -0.34089923E+01
  0.35593378E+01 -0.33940660E+01
  0.35684220E+01 -0.33788016E+01
  0.35775062E+01 -0.33632074E+01
  0.35865904E+01 -0.33472917E+01
  0.35956747E+01 -0.33310631E+01
  0.36047589E+01 -0.33145301E+01
  0.36138431E+01 -0.32977016E+01
  0.36229273E+01 -0.32805865E+01
  0.36320116E+01 -0.32631939E+01
  0.36410958E+01 -0.32455332E+01
  0.36501800E+01 -0.32276140E+01
  0.36592642E+01 -0.32094461E+01
  0.36683484E+01 -0.31910395E+01
  0.36774327E+01 -0.31724047E+01
  0.36865169E+01 -0.31535522E+01
  0.36956011E+01 -0.31344933E+01
  0.37046853E+01 -0.31152393E+01
  0.37137696E+01 -0.30958023E+01
  0.37228538E+01 -0.30761946E+01
  0.37319380E+01 -0.30564293E+01
  0.37410222E+01 -0.30365200E+01
  0.37501065E+01 -0.30164809E+01
  0.37591907E+01 -0.29963270E+01
  0.37682749E+01 -0.29760740E+01
  0.37773591E+01 -0.29557388E+01
  0.37864434E+01 -0.29353387E+01
  0.37955276E+01 -0.29148925E+01
  0.38046118E+01 -0.28944197E+01
  0.38136960E+01 -0.28739413E+01
  0.38227803E+01 -0.28534792E+01
  0.38318645E+01 -0.28330570E+01
  0.38409487E+01 -0.28126994E+01
  0.38500329E+01 -0.27924327E+01
  0.38591172E+01 -0.27722847E+01
  0.38682014E+01 -0.27522849E+01
  0.38772856E+01 -0.27324645E+01
  0.38863698E+01 -0.27128563E+01
  0.38954541E+01 -0.26934950E+01
  0.39045383E+01 -0.26744169E+01
  0.39136225E+01 -0.26556603E+01
  0.39227067E+01 -0.26372653E+01
  0.39317910E+01 -0.26192734E+01
  0.39408752E+01 -0.26017280E+01
  0.39499594E+01 -0.25846741E+01
  0.39590436E+01 -0.25681578E+01
  0.39681279E+01 -0.25522267E+01
  0.39772121E+01 -0.25369291E+01
  0.39862963E+01 -0.25223140E+01
  0.39953805E+01 -0.25084309E+01
  0.40044648E+01 -0.24953289E+01
  0.40135490E+01 -0.24830569E+01
  0.40226332E+01 -0.24716627E+01
  0.40317174E+01 -0.24611924E+01
  0.40408017E+01 -0.24516904E+01
  0.40498859E+01 -0.24431982E+01
  0.40589701E+01 -0.24357543E+01
  0.40680543E+01 -0.24293931E+01
  0.40771385E+01 -0.24241452E+01
  0.40862228E+01 -0.24200361E+01
  0.40953070E+01 -0.24170861E+01
  0.41043912E+01 -0.24153102E+01
  0.41134754E+01 -0.24147172E+01
  0.41225677E+01 -0.24145161E+01
  0.41316599E+01 -0.24139129E+01
  0.41407521E+01 -0.24129082E+01
  0.41498444E+01 -0.24115030E+01
  0.41589366E+01 -0.24096985E+01
  0.41680288E+01 -0.24074963E+01
  0.41771210E+01 -0.24048985E+01
  0.41862133E+01 -0.24019074E+01
  0.41953055E+01 -0.23985258E+01
  0.42043977E+01 -0.23947569E+01
  0.42134899E+01 -0.23906041E+01
  0.42225822E+01 -0.23860712E+01
  0.42316744E+01 -0.23811626E+01
  0.42407666E+01 -0.23758828E+01
  0.42498588E+01 -0.23702369E+01
  0.42589511E+01 -0.23642301E+01
  0.42680433E+01 -0.23578683E+01
  0.42771355E+01 -0.23511576E+01
  0.42862277E+01 -0.23441044E+01
  0.42953200E+01 -0.23367157E+01
  0.43044122E+01 -0.23289988E+01
  0.43135044E+01 -0.23209613E+01
  0.43225967E+01 -0.23126112E+01
  0.43316889E+01 -0.23039571E+01
  0.43407811E+01 -0.22950078E+01
  0.43498733E+01 -0.22857724E+01
  0.43589656E+01 -0.22762608E+01
  0.43680578E+01 -0.22664827E+01
  0.43771500E+01 -0.22564489E+01
  0.43862422E+01 -0.22461700E+01
  0.43953345E+01 -0.22356573E+01
  0.44044267E+01 -0.22249226E+01
  0.44135189E+01 -0.22139778E+01
  0.44226111E+01 -0.22028357E+01
  0.44317034E+01 -0.21915089E+01
  0.44407956E+01 -0.21800111E+01
  0.44498878E+01 -0.21683559E+01
  0.44589801E+01 -0.21565577E+01
  0.44680723E+01 -0.21446311E+01
  0.44771645E+01 -0.21325914E+01
  0.44862567E+01 -0.21204541E+01
  0.44953490E+01 -0.21082354E+01
  0.45044412E+01 -0.20959519E+01
  0.45135334E+01 -0.20836207E+01
  0.45226256E+01 -0.20712592E+01
  0.45317179E+01 -0.20588857E+01
  0.45408101E+01 -0.20465188E+01
  0.45499023E+01 -0.20341774E+01
  0.45589945E+01 -0.20218813E+01
  0.45680868E+01 -0.20096506E+01
  0.45771790E+01 -0.19975060E+01
  0.45862712E+01 -0.19854688E+01
  0.45953634E+01 -0.19735608E+01
  0.46044557E+01 -0.19618043E+01
  0.46135479E+01 -0.19502221E+01
  0.46226401E+01 -0.19388377E+01
  0.46317324E+01 -0.19276750E+01
  0.46408246E+01 -0.19167583E+01
  0.46499168E+01 -0.19061127E+01
  0.46590090E+01 -0.18957634E+01
  0.46681013E+01 -0.18857362E+01
  0.46771935E+01 -0.18760574E+01
  0.46862857E+01 -0.18667534E+01
  0.46953779E+01 -0.18578511E+01
  0.47044702E+01 -0.18493776E+01
  0.47135624E+01 -0.18413600E+01
  0.47226546E+01 -0.18338257E+01
  0.47317468E+01 -0.18268019E+01
  0.47408391E+01 -0.18203159E+01
  0.47499313E+01 -0.18143945E+01
  0.47590235E+01 -0.18090645E+01
  0.47681158E+01 -0.18043520E+01
  0.47772080E+01 -0.18002827E+01
  
  0.00000000E+00  0.41943718E+01
  0.90386993E-02  0.41934603E+01
  0.18077399E-01  0.41907272E+01
  0.27116098E-01  0.41861768E+01
  0.36154797E-01  0.41798158E+01
  0.45193496E-01  0.41716540E+01
  0.54232196E-01  0.41617035E+01
  0.63270895E-01  0.41499791E+01
  0.72309594E-01  0.41364979E+01
  0.81348293E-01  0.41212796E+01
  0.90386993E-01  0.41043457E+01
  0.99425692E-01  0.40857201E+01
  0.10846439E+00  0.40654282E+01
  0.11750309E+00  0.40434975E+01
  0.12654179E+00  0.40199569E+01
  0.13558049E+00  0.39948368E+01
  0.14461919E+00  0.39681691E+01
  0.15365789E+00  0.39399864E+01
  0.16269659E+00  0.39103229E+01
  0.17173529E+00  0.38792132E+01
  0.18077399E+00  0.38466929E+01
  0.18981268E+00  0.38127984E+01
  0.19885138E+00  0.37775663E+01
  0.20789008E+00  0.37410341E+01
  0.21692878E+00  0.37032392E+01
  0.22596748E+00  0.36642197E+01
  0.23500618E+00  0.36240138E+01
  0.24404488E+00  0.35826597E+01
  0.25308358E+00  0.35401960E+01
  0.26212228E+00  0.34966612E+01
  0.27116098E+00  0.34520940E+01
  0.28019968E+00  0.34065328E+01
  0.28923838E+00  0.33600164E+01
  0.29827708E+00  0.33125833E+01
  0.30731577E+00  0.32642720E+01
  0.31635447E+00  0.32151209E+01
  0.32539317E+00  0.31651685E+01
  0.33443187E+00  0.31144531E+01
  0.34347057E+00  0.30630130E+01
  0.35250927E+00  0.30108865E+01
  0.36154797E+00  0.29581117E+01
  0.37058667E+00  0.29047269E+01
  0.37962537E+00  0.28507701E+01
  0.38866407E+00  0.27962794E+01
  0.39770277E+00  0.27412932E+01
  0.40674147E+00  0.26858495E+01
  0.41578017E+00  0.26299865E+01
  0.42481887E+00  0.25737426E+01
  0.43385756E+00  0.25171562E+01
  0.44289626E+00  0.24602659E+01
  0.45193496E+00  0.24031103E+01
  0.46097366E+00  0.23457283E+01
  0.47001236E+00  0.22881589E+01
  0.47905106E+00  0.22304417E+01
  0.48808976E+00  0.21726161E+01
  0.49712846E+00  0.21147223E+01
  0.50616716E+00  0.20568004E+01
  0.51520586E+00  0.19988914E+01
  0.52424456E+00  0.19410364E+01
  0.53328326E+00  0.18832773E+01
  0.54232196E+00  0.18256564E+01
  0.55136065E+00  0.17682168E+01
  0.56039935E+00  0.17110022E+01
  0.56943805E+00  0.16540572E+01
  0.57847675E+00  0.15974273E+01
  0.58751545E+00  0.15411588E+01
  0.59655415E+00  0.14852993E+01
  0.60559285E+00  0.14298974E+01
  0.61463155E+00  0.13750032E+01
  0.62367025E+00  0.13206679E+01
  0.63270895E+00  0.12669444E+01
  0.64174765E+00  0.12138873E+01
  0.65078635E+00  0.11615529E+01
  0.65982505E+00  0.11099994E+01
  0.66886375E+00  0.10592872E+01
  0.67790244E+00  0.10094788E+01
  0.68694114E+00  0.96063924E+00
  0.69597984E+00  0.91283578E+00
  0.70501854E+00  0.86613851E+00
  0.71405724E+00  0.82062017E+00
  0.72309594E+00  0.77635634E+00
  0.73213464E+00  0.73342542E+00
  0.74117334E+00  0.69190869E+00
  0.75021204E+00  0.65189018E+00
  0.75925074E+00  0.61345662E+00
  0.76828944E+00  0.57669717E+00
  0.77732814E+00  0.54170310E+00
  0.78636684E+00  0.50856738E+00
  0.79540553E+00  0.47738405E+00
  0.80444423E+00  0.44824757E+00
  0.81348293E+00  0.42125190E+00
  0.82252163E+00  0.39648949E+00
  0.83156033E+00  0.37405011E+00
  0.84059903E+00  0.35401956E+00
  0.84963773E+00  0.33647829E+00
  0.85867643E+00  0.32149990E+00
  0.86771513E+00  0.30914977E+00
  0.87675383E+00  0.29948360E+00
  0.88579253E+00  0.29254621E+00
  0.89483123E+00  0.28837040E+00
  0.90386993E+00  0.28697622E+00
  0.91291676E+00  0.28741686E+00
  0.92196359E+00  0.28873790E+00
  0.93101042E+00  0.29093670E+00
  0.94005726E+00  0.29400886E+00
  0.94910409E+00  0.29794825E+00
  0.95815092E+00  0.30274704E+00
  0.96719775E+00  0.30839568E+00
  0.97624459E+00  0.31488300E+00
  0.98529142E+00  0.32219619E+00
  0.99433825E+00  0.33032088E+00
  0.10033851E+01  0.33924117E+00
  0.10124319E+01  0.34893970E+00
  0.10214787E+01  0.35939766E+00
  0.10305256E+01  0.37059493E+00
  0.10395724E+01  0.38251007E+00
  0.10486192E+01  0.39512041E+00
  0.10576661E+01  0.40840214E+00
  0.10667129E+01  0.42233035E+00
  0.10757597E+01  0.43687911E+00
  0.10848066E+01  0.45202156E+00
  0.10938534E+01  0.46772997E+00
  0.11029002E+01  0.48397581E+00
  0.11119471E+01  0.50072983E+00
  0.11209939E+01  0.51796215E+00
  0.11300407E+01  0.53564229E+00
  0.11390876E+01  0.55373931E+00
  0.11481344E+01  0.57222183E+00
  0.11571812E+01  0.59105810E+00
  0.11662281E+01  0.61021611E+00
  0.11752749E+01  0.62966363E+00
  0.11843217E+01  0.64936828E+00
  0.11933686E+01  0.66929760E+00
  0.12024154E+01  0.68941910E+00
  0.12114622E+01  0.70970034E+00
  0.12205091E+01  0.73010897E+00
  0.12295559E+01  0.75061282E+00
  0.12386027E+01  0.77117989E+00
  0.12476496E+01  0.79177849E+00
  0.12566964E+01  0.81237719E+00
  0.12657432E+01  0.83294495E+00
  0.12747901E+01  0.85345114E+00
  0.12838369E+01  0.87386557E+00
  0.12928837E+01  0.89415853E+00
  0.13019306E+01  0.91430086E+00
  0.13109774E+01  0.93426395E+00
  0.13200242E+01  0.95401981E+00
  0.13290711E+01  0.97354107E+00
  0.13381179E+01  0.99280105E+00
  0.13471647E+01  0.10117738E+01
  0.13562115E+01  0.10304340E+01
  0.13652584E+01  0.10487571E+01
  0.13743052E+01  0.10667196E+01
  0.13833520E+01  0.10842985E+01
  0.13923989E+01  0.11014718E+01
  0.14014457E+01  0.11182184E+01
  0.14104925E+01  0.11345179E+01
  0.14195394E+01  0.11503510E+01
  0.14285862E+01  0.11656993E+01
  0.14376330E+01  0.11805454E+01
  0.14466799E+01  0.11948728E+01
  0.14557267E+01  0.12086661E+01
  0.14647735E+01  0.12219110E+01
  0.14738204E+01  0.12345939E+01
  0.14828672E+01  0.12467028E+01
  0.14919140E+01  0.12582263E+01
  0.15009609E+01  0.12691544E+01
  0.15100077E+01  0.12794781E+01
  0.15190545E+01  0.12891895E+01
  0.15281014E+01  0.12982821E+01
  0.15371482E+01  0.13067502E+01
  0.15461950E+01  0.13145894E+01
  0.15552419E+01  0.13217965E+01
  0.15642887E+01  0.13283695E+01
  0.15733355E+01  0.13343074E+01
  0.15823824E+01  0.13396106E+01
  0.15914292E+01  0.13442803E+01
  0.16004760E+01  0.13483192E+01
  0.16095229E+01  0.13517309E+01
  0.16185697E+01  0.13545202E+01
