 written on 13May2022 at 01:23:14 
   1.43499629539393        1.43499629539393        1.43499629539393     
  -1.43499629539393        1.43499629539393        1.43499629539393     
  -1.43499629539393       -1.43499629539393        1.43499629539393     
          18
          27
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1

   -2    1   -1
   18    5    0.37166150E-03 -0.15359584E-09
    1    6   -0.33983975E-03  0.29692219E-03
    2    6   -0.46585266E-01 -0.21981164E-03
    3    6    0.33984537E-03  0.29694196E-03
    4    6   -0.46585264E-01  0.21981048E-03
    5    6    0.10123982E-08  0.14688738E-03
    6    6    0.99214987E-02  0.73580364E-09
    7    6   -0.53107590E-08 -0.34867002E-03
    8    6   -0.64276582E-01 -0.41261561E-09
    9    6    0.75632221E-08  0.38571347E-03
   10    6    0.28069622E-01 -0.57930949E-09
   11    6   -0.76881139E-08  0.20218650E-03
   12    6   -0.75928449E-01  0.64071397E-09
   13    6    0.22978865E-04 -0.41646003E-08
   14    6   -0.13709623E-08  0.54701626E-03
   15    6   -0.41804437E-08  0.99470807E-03
   16    6    0.34246701E-01  0.92543519E-09
   17    6   -0.25459427E-03 -0.29321168E-08
   18    6    0.91321526E-09  0.81176152E-03
    1    7   -0.78294831E-01  0.15979237E-03
    2    7    0.64053195E-04 -0.41771231E-03
    3    7   -0.78294834E-01 -0.15979238E-03
    4    7   -0.64048329E-04 -0.41772445E-03
    5    7   -0.12188470E+00 -0.37104206E-09
    6    7   -0.71825422E-08 -0.20761307E-03
    7    7    0.18862070E-02  0.58268923E-09
    8    7    0.50181078E-08 -0.14688820E-03
    9    7   -0.16107381E+00  0.51476379E-10
   10    7   -0.24285017E-08  0.12304875E-03
   11    7    0.72516681E-02 -0.48078035E-09
   12    7    0.14747736E-08  0.38433568E-03
   13    7    0.40514165E-09 -0.95460217E-03
   14    7   -0.14445102E-02  0.20299309E-08
   15    7   -0.34598853E-01 -0.58960777E-10
   16    7   -0.45273091E-08 -0.14936439E-03
   17    7    0.53611218E-09 -0.53225637E-03
   18    7   -0.83309977E-03  0.22063820E-08
    1    8   -0.21417596E-03 -0.50029679E-03
    2    8   -0.68856172E-01 -0.20736914E-03
    3    8    0.21416882E-03 -0.50031519E-03
    4    8   -0.68856174E-01  0.20736893E-03
    5    8   -0.52628068E-09  0.20760830E-03
    6    8   -0.15992758E+00 -0.19191641E-08
    7    8    0.27902507E-08 -0.29177623E-03
    8    8    0.99215015E-02  0.63007521E-09
    9    8   -0.91796101E-08  0.10325833E-03
   10    8   -0.21543689E+00 -0.97159308E-10
   11    8    0.74603877E-08  0.68727279E-03
   12    8    0.28064526E-01 -0.77214062E-09
   13    8    0.13881152E-02  0.36360168E-08
   14    8    0.55216435E-09  0.56460799E-03
   15    8    0.26180845E-08 -0.18236577E-02
   16    8   -0.59566909E-01 -0.80120792E-09
   17    8    0.10963053E-02  0.52286271E-08
   18    8    0.41328411E-09  0.38237510E-03
    1    9   -0.64370983E-01 -0.76537388E-05
    2    9    0.31888346E-03 -0.19936118E-03
    3    9   -0.64370986E-01  0.76532860E-05
    4    9   -0.31888665E-03 -0.19934770E-03
    5    9    0.72516675E-02 -0.27170158E-09
    6    9    0.45682970E-08 -0.68726623E-03
    7    9   -0.60677613E-01  0.82601356E-10
    8    9   -0.32549701E-08 -0.20218311E-03
    9    9    0.18713590E-02 -0.12763368E-09
   10    9   -0.38531219E-09 -0.34699452E-03
   11    9   -0.67179727E-01  0.35636015E-09
   12    9    0.11779911E-08 -0.30024738E-03
   13    9   -0.79833186E-09  0.81875575E-03
   14    9   -0.73572887E-03 -0.30262305E-08
   15    9    0.27586865E-01  0.21535735E-09
   16    9    0.15516377E-09 -0.18511586E-03
   17    9    0.12255810E-08 -0.22691833E-03
   18    9   -0.48715660E-03 -0.25803554E-08
    1   10   -0.81304146E-03 -0.30172744E-03
    2   10   -0.46593044E-01 -0.75991202E-04
    3   10    0.81304343E-03 -0.30171796E-03
    4   10   -0.46593047E-01  0.75990678E-04
    5   10    0.49460421E-09 -0.38434403E-03
    6   10    0.28064527E-01  0.40097793E-09
    7   10    0.20193764E-08 -0.21116691E-03
    8   10   -0.75928450E-01 -0.15874153E-09
    9   10    0.56741465E-08 -0.77066976E-04
   10   10    0.99447802E-02  0.71514350E-10
   11   10   -0.38380848E-08  0.30024101E-03
   12   10   -0.64334421E-01 -0.28453156E-10
   13   10    0.13162800E-02 -0.65378716E-09
   14   10   -0.15479674E-08 -0.28535159E-03
   15   10   -0.13344110E-08 -0.97864227E-03
   16   10    0.34245933E-01  0.69477320E-10
   17   10    0.84042181E-03 -0.17539876E-08
   18   10    0.62664756E-09  0.46810699E-04
    1   11   -0.78295850E-01  0.90772426E-03
    2   11    0.31544152E-03  0.42206131E-03
    3   11   -0.78295848E-01 -0.90772405E-03
    4   11   -0.31543911E-03  0.42204798E-03
    5   11   -0.16107381E+00 -0.15023960E-09
    6   11   -0.78605754E-08 -0.10325628E-03
    7   11    0.72621991E-02  0.28300984E-09
    8   11    0.52228027E-08 -0.38572707E-03
    9   11   -0.12190148E+00  0.11479441E-09
   10   11   -0.83169603E-09  0.29237222E-03
   11   11    0.18713592E-02 -0.37742387E-09
   12   11   -0.11038814E-08  0.77063628E-04
   13   11   -0.62738500E-09 -0.12132821E-02
   14   11   -0.97139350E-03  0.48112164E-08
   15   11   -0.34597494E-01 -0.10946974E-09
   16   11   -0.63406416E-09  0.14188090E-03
   17   11   -0.36121258E-09 -0.16206711E-02
   18   11   -0.90739705E-03  0.26094408E-08
    1   12    0.23534053E-03  0.49885022E-03
    2   12   -0.68852674E-01 -0.67153576E-03
    3   12   -0.23534369E-03  0.49883701E-03
    4   12   -0.68852672E-01  0.67153532E-03
    5   12   -0.29558996E-08 -0.12304383E-03
    6   12   -0.21543689E+00 -0.11064772E-08
    7   12   -0.15665018E-08 -0.68238701E-03
    8   12    0.28069626E-01  0.19602586E-09
    9   12   -0.58514251E-08 -0.29237289E-03
   10   12   -0.15990230E+00 -0.69132470E-09
   11   12    0.43908474E-08  0.34700408E-03
   12   12    0.99447824E-02  0.14352741E-09
   13   12   -0.67649303E-03  0.20298188E-08
   14   12   -0.46069878E-10  0.83784697E-03
   15   12    0.94361203E-09  0.17874912E-02
   16   12   -0.59570020E-01 -0.83441845E-11
   17   12    0.69228140E-03  0.31793982E-08
   18   12    0.13275966E-09  0.12528280E-02
    1   13    0.26050647E-01 -0.13329737E-03
    2   13   -0.96218768E-03 -0.11686533E-03
    3   13   -0.26050647E-01 -0.13329707E-03
    4   13   -0.96217510E-03  0.11686482E-03
    5   13    0.89804628E-09  0.95460170E-03
    6   13    0.13881177E-02  0.21195592E-08
    7   13   -0.16647706E-08  0.62394285E-03
    8   13    0.22976444E-04 -0.14749690E-08
    9   13   -0.75549598E-09  0.12132814E-02
   10   13   -0.67648391E-03  0.12869449E-08
   11   13   -0.79414382E-09 -0.81875500E-03
   12   13    0.13162713E-02 -0.24036846E-08
   13   13    0.33806891E-01  0.62374328E-10
   14   13    0.10541823E-08 -0.16734092E-03
   15   13    0.32462580E-10  0.54279569E-03
   16   13    0.11508978E-02 -0.12442354E-08
   17   13    0.36030700E-01  0.11526206E-10
   18   13    0.76128527E-09 -0.42335845E-03
    1   14    0.12106071E-03 -0.16149751E-03
    2   14    0.53419934E-02  0.11387806E-03
